ST_ID,LATITUDE,LONGITUDE
"6,565",55.8758,48.5317
"6,566",55.8423,48.5026
"6,567",55.8573,48.3857
"6,568",55.8424,48.4267
"6,569",55.8628,48.3612
"6,570",55.9652,48.4178
"6,571",56.0224,48.3856
"6,572",56.0709,48.3697
"6,573",56.1152,48.3520
"6,574",56.1564,48.3237
"6,575",56.2191,48.2484
"6,576",56.3100,48.2502
"6,577",56.3811,48.2032
"6,578",56.4430,48.1248
"6,579",56.5117,48.0502
"6,580",56.5539,47.9872
"6,581",56.6217,47.8799
"6,582",56.6254,47.8523
"6,583",56.6290,47.8034
"6,584",56.6690,47.6626
"6,585",56.7069,47.6492
"6,586",56.7518,47.6497
"6,587",56.7753,47.6473
"6,588",56.8035,47.6294
"6,589",56.8757,47.6511
"6,590",56.9188,47.6613
"6,591",56.9624,47.7071
"6,592",57.0300,47.6938
"6,593",57.0746,47.7082
"6,594",57.2859,47.8418
"6,595",55.9007,49.2657
"6,596",55.9328,49.3115
"6,597",55.9423,49.3301
"6,598",55.9678,49.4205
"6,599",55.9726,49.4499
"6,600",55.9942,49.5078
"6,601",56.0079,49.5702
"6,602",56.0102,49.6138
"6,603",56.0226,49.6476
"6,604",56.0417,49.7305
"6,605",56.0465,49.7896
"6,606",56.0566,49.8224
"6,607",56.0769,49.8885
"6,608",56.0736,50.0335
"6,609",56.0912,50.1320
"6,610",56.1108,50.1812
"6,611",56.1419,50.2433
"6,612",56.1648,50.2876
"6,613",56.1900,50.3975
"6,614",56.1661,50.5247
"6,615",56.1791,50.6423
"6,616",56.1961,50.7114
"6,617",56.2005,50.7588
"6,618",56.1874,50.8798
"6,619",56.1809,50.9191
"6,620",56.2000,50.9782
"6,621",56.2295,51.0329
"6,622",56.2524,51.0622
"6,623",56.2591,51.1137
"6,624",56.2471,51.1941
"6,625",56.2455,51.2917
"6,626",56.2099,51.3319
"6,627",56.2294,51.3878
"6,628",56.2828,51.5106
"6,629",56.3438,51.5882
"6,630",56.4118,51.8301
"6,631",56.3879,51.7189
"6,632",56.4301,51.9471
"6,633",56.4254,52.0953
"6,634",56.4463,52.2018
"6,635",56.4553,52.3525
"6,636",56.5011,52.4395
"6,637",56.5202,52.4998
"6,638",56.5594,52.5823
"6,639",56.5320,52.8554
"6,640",56.5249,52.8905
"6,641",56.5604,52.7260
"6,642",56.5500,53.0375
"6,643",56.5982,53.0651
"6,644",56.5549,53.1135
"6,645",56.1145,52.5639
"6,646",56.2360,52.6905
"6,647",56.3329,52.8778
"6,648",56.4840,52.9726
"6,649",56.6169,53.0759
"6,650",56.6569,53.1092
"6,651",56.7078,53.1391
"6,652",56.7421,53.1646
"6,653",56.8022,53.1901
"6,654",56.8249,53.2489
"6,655",56.8713,53.4517
"6,656",56.8834,53.5175
"6,657",56.9066,53.6195
"6,658",56.9382,53.7731
"6,659",56.9545,53.9513
"6,660",57.0420,54.0172
"6,661",56.8578,53.1158
"6,662",56.9183,53.0622
"6,663",56.5125,53.2100
"6,664",56.5165,53.3064
"6,665",56.4880,53.5270
"6,666",56.4680,53.6214
"6,667",56.4923,53.4369
"6,668",56.4502,53.7812
"6,669",56.4462,53.8406
"6,670",56.4108,53.9316
"6,671",56.4133,53.9656
"6,672",48.8548,25.7257
"6,674",48.7563,25.7114
"6,676",48.6444,25.7190
"6,678",48.6184,25.6877
"6,679",48.5414,25.7514
"6,681",48.5336,25.8560
"6,682",48.4359,25.7770
"6,684",48.3620,25.7710
"6,685",48.3527,25.8343
"6,686",48.3176,25.9182
"6,687",48.3007,25.9321
"6,688",48.3320,25.9491
"6,689",48.2885,26.0242
"6,690",48.2590,26.1370
"6,692",48.2244,26.2832
"6,696",48.2530,26.5777
"6,697",48.4305,26.8517
"6,698",46.7540,30.0031
"6,699",48.2673,25.9556
"6,703",48.2038,25.9099
"6,706",48.0799,25.9341
"6,707",48.0238,25.9603
"6,709",48.0238,25.9603
"6,710",48.0238,25.9600
"6,711",48.1732,25.3398
"6,717",48.1547,25.7270
"6,719",48.0939,25.8421
"6,723",48.0526,25.6318
"6,724",49.8410,23.9944
"6,725",49.8592,23.9857
"6,726",49.8514,24.0362
"6,727",49.8471,24.1332
"6,728",49.8187,23.9325
"6,729",49.8471,24.1332
"6,732",49.8543,23.9826
"6,733",49.8748,23.9578
"6,734",49.8748,23.9578
"6,735",49.8828,24.0938
"6,736",49.9201,24.2236
"6,740",50.1955,24.5250
"6,741",50.0821,24.3375
"6,743",50.0987,24.3571
"6,744",50.1983,24.3514
"6,746",50.2911,24.2643
"6,747",50.3547,24.2222
"6,748",50.3954,24.2288
"6,749",50.4650,24.2570
"6,750",50.2310,24.5662
"6,751",50.2839,24.6251
"6,752",50.3778,24.6667
"6,754",49.9043,23.9382
"6,757",49.9902,24.0449
"6,759",50.0055,24.0122
"6,761",50.1206,23.8330
"6,764",50.2297,23.6370
"6,766",50.3784,23.7319
"6,767",50.2326,23.6371
"6,768",50.3887,24.0216
"6,769",49.9618,23.4051
"6,770",49.9701,23.5551
"6,775",49.8068,23.0864
"6,777",49.8068,23.0864
"6,778",49.8164,23.0343
"6,779",49.8185,23.1293
"6,784",49.7994,23.3847
"6,787",49.7898,23.6300
"6,789",49.8402,23.6756
"6,794",49.8382,23.9256
"6,796",56.3177,30.2252
"6,797",56.3177,30.2925
"6,798",56.3232,30.3845
"6,799",56.3197,30.4546
"6,801",55.9327,29.7167
"6,802",55.8786,29.6302
"6,803",55.8466,29.5422
"6,804",55.7992,29.4431
"6,806",55.7992,29.4431
"6,807",56.0400,29.9508
"6,809",56.0191,29.9346
"6,810",55.9423,29.9586
"6,811",56.0616,29.9287
"6,812",56.0967,29.9592
"6,814",56.1354,30.0062
"6,815",56.1663,30.0676
"6,817",56.2590,30.1064
"6,818",56.0964,30.1574
"6,819",56.1774,30.3009
"6,820",56.2347,30.3638
"6,823",55.8567,29.9616
"6,824",56.3977,31.0471
"6,825",56.4026,31.1308
"6,826",56.4432,31.2356
"6,829",57.8485,30.0210
"6,831",56.5775,31.7997
"6,832",56.5741,31.9094
"6,835",56.6111,32.1691
"6,836",56.6463,32.2634
"6,837",56.6991,32.3572
"6,838",56.7691,32.4412
"6,839",56.8525,32.5653
"6,840",56.8882,32.6539
"6,841",56.8939,32.7726
"6,842",56.8786,32.9023
"6,843",56.8486,33.0472
"6,844",56.8640,33.1742
"6,845",56.8573,33.4647
"6,846",56.8566,33.6089
"6,847",56.8632,33.7602
"6,848",56.8773,33.8689
"6,849",56.8919,33.9383
"6,850",56.9312,34.0402
"6,851",57.0264,34.1853
"6,852",57.0104,34.3041
"6,853",57.0038,34.4824
"6,854",57.0199,34.6013
"6,855",57.0150,34.7423
"6,856",57.0057,34.8720
"6,857",57.0039,34.9516
"6,858",56.9221,32.7443
"6,859",57.0195,32.9107
"6,860",57.0821,33.0198
"6,861",57.1340,33.1247
"6,862",57.1675,33.1938
"6,863",57.1994,33.2255
"6,864",57.2488,33.3170
"6,865",57.2976,33.3954
"6,866",57.3725,33.5158
"6,867",57.4144,33.6137
"6,868",57.4832,33.6990
"6,869",57.5324,33.7828
"6,870",57.5967,33.8556
"6,871",57.6627,33.8979
"6,872",57.7272,33.9758
"6,873",57.7895,34.0683
"6,874",57.8043,28.4138
"6,876",57.7734,28.5462
"6,878",57.7602,28.7607
"6,881",57.7465,28.9567
"6,882",57.8416,28.3589
"6,883",57.3546,28.3170
"6,884",57.2611,28.2133
"6,885",57.2179,28.1318
"6,886",57.1546,28.0726
"6,887",57.1231,28.0427
"6,888",57.4328,28.3534
"6,889",57.4882,28.3338
"6,890",57.5849,28.3140
"6,891",57.6561,28.3110
"6,892",57.6876,28.3213
"6,895",57.7475,28.3702
"6,896",57.7847,28.3610
"6,897",57.7959,28.3584
"6,898",57.8043,28.3624
"6,899",57.8172,28.4035
"6,900",57.8675,28.4819
"6,903",57.8376,27.6314
"6,904",57.8264,27.6912
"6,905",57.7978,27.7842
"6,906",57.7811,27.8867
"6,907",57.7747,27.9694
"6,908",57.7828,28.1674
"6,909",57.7885,28.3014
"6,910",57.9344,28.5947
"6,912",58.0280,28.7353
"6,914",58.1118,28.8754
"6,915",58.1811,28.9885
"6,916",58.2283,29.0565
"6,917",55.5131,35.3784
"6,918",55.5298,35.5401
"6,919",55.5320,35.6105
"6,920",55.4995,35.7356
"6,921",55.4956,35.8611
"6,925",55.2536,32.2420
"6,935",54.8029,32.1986
"6,936",54.7592,32.2158
"6,937",54.7305,32.2251
"6,938",54.6914,32.2283
"6,939",54.6453,32.2866
"6,940",54.7833,32.1031
"6,941",54.6428,32.3421
"6,942",54.6148,32.3632
"6,943",54.5657,32.3911
"6,944",54.5196,32.4130
"6,945",54.4622,32.4133
"6,946",54.4080,32.4414
"6,947",54.3340,32.5066
"6,948",54.2725,32.5667
"6,949",54.2368,32.5986
"6,950",54.1835,32.6459
"6,951",54.1352,32.6894
"6,952",54.0858,32.7329
"6,953",54.0160,32.7967
"6,954",53.9894,32.8290
"6,955",53.9541,32.8747
"6,959",53.9342,33.1593
"6,960",53.9089,32.9535
"6,961",53.8914,32.9844
"6,963",53.7959,32.4747
"6,965",53.7610,32.3234
"6,966",53.9433,33.2418
"6,967",53.8150,33.1467
"6,968",53.7797,33.2260
"6,969",53.8531,33.0577
"6,970",53.7367,33.3347
"6,971",53.7078,33.4015
"6,972",53.6895,33.4988
"6,973",53.6488,33.6123
"6,974",53.6021,33.6729
"6,975",53.5598,33.7128
"6,976",53.5311,33.7246
"6,982",53.3905,33.2112
"6,983",53.4768,33.7929
"6,984",53.4501,33.8631
"6,985",53.4315,33.9121
"6,986",53.4024,33.9886
"6,987",53.3938,34.0108
"6,988",53.3819,34.0436
"6,989",53.3690,34.0943
"6,990",53.3549,34.1496
"6,991",53.3435,34.1942
"6,992",53.3341,34.2306
"6,993",53.3288,34.2514
"6,994",53.3234,34.2726
"6,995",53.3145,34.3083
"6,996",53.3105,34.3228
"6,997",53.2999,34.3617
"6,998",53.2819,34.3842
"6,999",55.4185,36.8718
"7,000",55.4297,36.8402
"7,001",55.4248,36.8657
"7,002",55.4050,36.8848
"7,003",55.4147,36.8132
"7,004",55.4413,36.8032
"7,005",55.4657,36.7017
"7,006",55.5026,36.6893
"7,007",55.5370,36.6648
"7,008",55.6828,37.4499
"7,009",55.7055,37.4839
"7,010",55.6668,37.4246
"7,011",55.6574,37.3855
"7,012",55.6559,37.3507
"7,013",55.6462,37.3161
"7,014",55.6490,37.2700
"7,015",55.6324,37.2186
"7,016",55.6100,37.2660
"7,017",55.6079,37.1867
"7,018",55.5998,37.1713
"7,019",55.5779,37.1099
"7,020",55.5662,37.0928
"7,021",55.5502,37.0669
"7,022",55.5407,37.0367
"7,023",55.5285,36.9910
"7,024",55.5165,36.9671
"7,025",55.4799,36.9162
"7,026",55.4582,36.8874
"7,027",55.2573,37.4503
"7,028",55.2582,37.4821
"7,029",55.2471,37.3272
"7,030",55.2565,37.3794
"7,031",55.2543,37.2813
"7,032",55.2642,37.2310
"7,033",55.2759,37.1051
"7,034",55.3063,37.0112
"7,035",55.3411,36.9390
"7,036",55.3791,36.9099
"7,037",55.3888,36.9006
"7,038",55.7442,37.5150
"7,039",56.4877,53.9621
"7,040",56.5769,53.9570
"7,041",56.6119,53.9887
"7,042",56.7725,54.1392
"7,043",56.7840,54.0889
"7,044",56.3504,54.0609
"7,045",56.2974,54.1113
"7,046",56.2693,54.1558
"7,047",56.6661,53.9240
"7,048",56.2601,54.2284
"7,049",56.2391,54.3818
"7,050",56.1051,54.2433
"7,051",56.1051,54.2433
"7,052",56.2405,54.5522
"7,053",56.2431,54.5919
"7,054",56.2538,54.7223
"7,055",56.2721,54.9292
"7,056",56.3074,55.0747
"7,057",56.3619,55.3202
"7,058",56.3870,55.4334
"7,059",56.3471,55.2563
"7,060",56.4283,55.5967
"7,061",56.4633,55.7694
"7,062",56.4959,55.8790
"7,063",56.5016,55.9794
"7,064",56.4980,56.0790
"7,065",56.4882,56.2113
"7,066",56.4586,56.4138
"7,067",56.4561,56.5046
"7,068",56.4531,56.3276
"7,069",56.4716,56.6378
"7,070",56.4735,56.7939
"7,071",56.4784,57.1109
"7,072",56.4586,56.9453
"7,073",56.5088,57.2051
"7,074",56.5425,57.4342
"7,075",56.5247,57.3071
"7,076",56.4999,57.5424
"7,077",56.5063,57.6657
"7,078",56.5779,57.7521
"7,079",56.5980,57.7584
"7,080",56.6434,57.7844
"7,081",56.6638,57.8516
"7,082",56.7035,58.0380
"7,083",56.7938,58.2367
"7,084",56.8223,58.2791
"7,085",56.8481,58.3393
"7,086",56.8296,58.4947
"7,087",56.8331,58.6935
"7,088",56.8613,58.9610
"7,089",56.8589,58.8117
"7,090",56.8448,59.0665
"7,091",56.8426,59.1520
"7,092",56.8650,59.2830
"7,093",56.8139,59.3883
"7,094",56.2863,43.8534
"7,095",56.2673,43.7971
"7,096",56.2789,43.8345
"7,097",56.2956,43.8773
"7,098",56.2552,43.8838
"7,099",56.2591,43.8680
"7,100",56.2736,43.8211
"7,101",56.2668,43.7971
"7,102",56.3220,43.9457
"7,103",56.3571,43.9262
"7,104",56.2895,43.9568
"7,105",56.3218,43.9451
"7,106",56.2301,43.5005
"7,107",56.3090,43.8763
"7,108",56.3298,43.8355
"7,109",56.3443,43.8354
"7,110",56.3669,43.8288
"7,111",56.3737,43.8113
"7,112",56.3787,43.7859
"7,113",56.3827,43.7614
"7,114",56.3898,43.7378
"7,115",56.4041,43.7113
"7,116",56.3521,43.8739
"7,117",56.3391,43.8833
"7,118",56.3522,43.8739
"7,119",56.2306,43.5071
"7,120",56.3045,43.9484
"7,121",56.4216,43.6482
"7,122",56.4367,43.6228
"7,123",56.4843,43.5772
"7,124",56.5203,43.5425
"7,125",56.5309,43.5317
"7,126",56.5440,43.5115
"7,127",56.5784,43.4654
"7,128",56.6089,43.4269
"7,129",56.6415,43.4022
"7,130",56.6466,43.3840
"7,131",55.9248,39.4629
"7,132",55.9298,39.6197
"7,133",55.9530,39.7372
"7,134",55.9602,39.7771
"7,135",55.9759,39.8645
"7,136",56.0202,39.9838
"7,137",56.0482,40.1337
"7,138",56.0620,40.1848
"7,139",56.0927,40.2802
"7,140",56.1477,40.4521
"7,141",56.1951,40.5408
"7,142",56.2085,40.5815
"7,143",56.2344,40.6415
"7,144",56.2445,40.6773
"7,145",56.2857,40.8694
"7,146",56.3148,40.9309
"7,147",56.3432,40.9900
"7,148",56.2690,40.7865
"7,149",56.3626,41.0752
"7,150",56.3626,41.0752
"7,151",56.3721,41.1173
"7,152",56.3784,41.1822
"7,153",56.3752,41.2238
"7,154",56.3674,41.2750
"7,155",56.3688,41.3044
"7,156",56.3842,41.3630
"7,157",56.3925,41.4035
"7,158",56.3897,41.4461
"7,159",56.3662,41.5146
"7,160",56.3448,41.5529
"7,161",49.5046,22.7584
"7,163",49.5314,22.8506
"7,170",49.6888,22.8183
"7,171",49.5814,22.8136
"7,172",49.1514,23.0260
"7,177",49.1870,23.0719
"7,183",49.3372,22.9903
"7,187",49.4444,23.0035
"7,191",49.5152,23.2137
"7,196",49.6394,23.4967
"7,201",49.6583,23.6805
"7,204",49.7154,23.7312
"7,206",49.4391,23.5673
"7,208",49.3552,23.5441
"7,213",49.2981,23.4317
"7,214",49.2954,23.5459
"7,215",49.2827,23.5121
"7,216",48.9204,23.4786
"7,219",48.9765,23.4705
"7,220",49.0333,23.5040
"7,221",49.0920,23.5883
"7,224",49.1492,23.6947
"7,226",49.2160,23.7521
"7,232",49.4503,23.9561
"7,233",49.4990,23.9628
"7,234",49.5107,23.9549
"7,239",49.6529,23.8624
"7,242",49.7372,23.8970
"7,243",49.2929,23.9647
"7,245",49.3289,24.1060
"7,246",49.3772,24.1592
"7,248",49.8091,24.0336
"7,249",49.7980,24.0701
"7,250",49.7390,24.1536
"7,252",49.6993,24.1935
"7,254",49.6290,24.2259
"7,256",49.5583,24.2152
"7,258",49.4939,24.2209
"7,261",49.3993,24.3079
"7,267",49.8606,24.2570
"7,269",49.8777,24.4440
"7,272",49.9170,24.6160
"7,273",48.4292,22.7137
"7,274",48.4335,22.2077
"7,278",48.4335,22.2077
"7,279",48.4335,22.2077
"7,280",48.4335,22.2077
"7,281",48.4335,22.2077
"7,282",48.5126,22.2452
"7,284",48.6087,22.3006
"7,288",58.2661,29.1114
"7,289",58.3326,29.2092
"7,290",58.4231,29.3628
"7,291",58.4639,29.4151
"7,293",58.5083,29.4796
"7,294",58.5838,29.6120
"7,295",58.6416,29.6936
"7,296",58.6896,29.7818
"7,297",58.7406,29.8451
"7,298",58.7091,29.8343
"7,299",58.7925,29.8667
"7,300",58.8498,29.8905
"7,301",58.8644,29.8965
"7,302",58.9624,29.9312
"7,303",59.0172,29.9490
"7,304",59.1029,29.9772
"7,305",59.0555,29.9615
"7,306",59.2046,30.0111
"7,307",59.2717,30.0342
"7,308",59.2964,30.0426
"7,309",59.3546,30.0625
"7,310",59.4073,30.0812
"7,311",59.4359,30.0914
"7,312",59.4767,30.1059
"7,313",59.5399,30.1284
"7,319",59.0928,28.0670
"7,320",59.1168,28.1851
"7,321",59.1406,28.2534
"7,322",59.1945,28.3869
"7,324",59.2446,28.5441
"7,325",59.2822,28.6728
"7,326",59.3150,28.7018
"7,327",59.3673,28.2341
"7,328",59.3729,28.3433
"7,329",59.3684,28.6011
"7,330",59.3890,28.7453
"7,331",59.3918,28.8411
"7,332",59.3943,28.9445
"7,333",59.3976,29.0605
"7,334",59.4212,29.2821
"7,335",59.4417,29.4802
"7,336",59.4551,29.5619
"7,337",59.4659,29.6275
"7,338",59.4919,29.7799
"7,339",59.5105,29.8863
"7,340",59.5273,29.9712
"7,341",59.4379,28.7815
"7,342",59.4918,28.7617
"7,343",59.5407,28.7321
"7,345",59.6562,28.4416
"7,346",59.6274,28.5559
"7,347",59.6217,28.6160
"7,348",59.6129,28.7579
"7,350",59.6616,28.9159
"7,351",59.7282,29.0100
"7,352",59.8017,29.0543
"7,353",59.8829,29.1054
"7,354",59.8996,29.1162
"7,355",59.9243,29.1950
"7,359",59.9552,29.4132
"7,360",59.9561,29.4429
"7,361",59.9416,29.5649
"7,362",59.9351,29.6015
"7,363",59.9280,29.6566
"7,364",59.9254,29.6992
"7,365",59.9173,29.7723
"7,366",59.9028,29.8066
"7,367",59.8866,29.8327
"7,368",59.8797,29.8624
"7,369",59.8638,29.9273
"7,370",59.8536,29.9964
"7,371",59.8472,30.0323
"7,372",59.8332,30.0915
"7,373",59.8247,30.1463
"7,374",59.9173,29.7723
"7,375",59.3673,28.2341
"7,376",56.9744,27.7527
"7,377",56.8831,27.7326
"7,378",57.1146,27.8233
"7,379",57.1146,27.8233
"7,380",56.8831,27.7326
"7,381",59.2668,25.9634
"7,390",59.3067,24.4139
"7,391",59.1189,24.3103
"7,394",59.2366,24.2960
"7,396",59.3068,24.4129
"7,405",59.3476,24.0622
"7,406",59.3203,24.2524
"7,411",59.3604,24.0605
"7,414",59.4007,24.7246
"7,417",55.7269,37.4499
"7,418",55.7269,37.4179
"7,419",55.7236,37.3967
"7,420",55.7160,37.3753
"7,421",55.7001,37.3425
"7,422",55.6828,37.3154
"7,423",55.7298,37.3926
"7,424",55.7342,37.3476
"7,425",55.7391,37.2948
"7,426",55.7374,37.2625
"7,427",55.7337,37.2413
"7,428",55.7748,37.3415
"7,429",55.7295,37.2133
"7,430",55.6725,37.2828
"7,431",55.6678,37.2508
"7,432",55.6652,37.2119
"7,433",55.6612,37.1835
"7,434",55.6502,37.1516
"7,435",55.6418,37.0969
"7,436",55.6359,37.0666
"7,437",55.6264,37.0294
"7,438",55.6151,36.9869
"7,439",55.6111,36.8737
"7,440",55.6470,36.9763
"7,441",55.6705,36.9626
"7,442",55.6786,36.9136
"7,443",55.7006,36.8811
"7,444",55.6025,36.8234
"7,445",55.5962,36.7864
"7,446",55.5887,36.7441
"7,447",55.5790,36.6907
"7,448",55.5791,36.6353
"7,449",55.5853,36.5680
"7,450",55.5907,36.5345
"7,451",55.6013,36.7272
"7,452",55.5974,36.4687
"7,453",55.5849,36.4484
"7,454",55.5536,36.4022
"7,455",55.5466,36.3735
"7,456",55.5379,36.3095
"7,457",55.5115,36.2196
"7,458",55.4992,36.1253
"7,459",55.4942,36.0656
"7,460",55.4942,36.0326
"7,461",55.3834,36.7511
"7,462",55.3593,36.7052
"7,463",55.3177,36.6727
"7,464",55.2412,36.6677
"7,465",55.1790,36.6624
"7,466",55.0922,36.6183
"7,467",55.0535,36.5544
"7,468",55.0077,36.4808
"7,469",54.9241,36.3910
"7,470",54.8659,36.3587
"7,471",54.8068,36.3194
"7,472",54.7682,36.2741
"7,473",54.7294,36.2030
"7,474",54.6614,36.1692
"7,475",54.6405,36.1520
"7,476",54.6118,36.1384
"7,477",54.5392,36.1277
"7,478",54.4886,36.0802
"7,479",54.4669,36.0411
"7,480",54.4479,35.9970
"7,481",54.4440,35.9345
"7,482",54.4313,35.8661
"7,483",54.3694,35.7185
"7,484",54.3881,35.7392
"7,485",54.3402,35.6371
"7,486",54.3090,35.6204
"7,487",54.2503,35.5430
"7,488",54.1858,35.4693
"7,489",54.1640,35.4394
"7,490",54.1173,35.3430
"7,491",54.1117,35.4074
"7,492",54.0871,35.5399
"7,493",54.0481,35.6894
"7,494",54.1525,35.1950
"7,495",54.0368,35.7593
"7,496",54.0870,35.3185
"7,497",54.0736,35.3037
"7,498",54.0722,35.2555
"7,499",54.0821,35.2093
"7,500",54.0908,35.1597
"7,501",54.0678,35.1160
"7,502",54.0571,35.0794
"7,503",54.0434,35.0369
"7,504",54.0370,34.9609
"7,505",54.0230,35.2172
"7,506",53.9782,35.1893
"7,507",53.9501,35.1753
"7,508",53.8962,35.1401
"7,509",53.8714,35.0634
"7,510",53.8440,34.9827
"7,511",53.7913,34.9289
"7,512",53.7349,34.8831
"7,513",53.6606,34.8257
"7,514",53.6086,34.7893
"7,515",53.5623,34.7672
"7,516",53.4996,34.7204
"7,517",53.4788,34.7006
"7,518",53.4447,34.6677
"7,519",53.3987,34.6236
"7,520",53.3613,34.5837
"7,521",53.3375,34.5584
"7,522",53.2870,34.5047
"7,523",54.0448,34.9539
"7,524",54.0674,34.9119
"7,525",54.0861,34.8099
"7,526",54.0960,34.7631
"7,527",54.0996,34.7131
"7,528",54.1022,34.6742
"7,529",54.0993,34.6215
"7,530",54.0957,34.5384
"7,531",54.0779,34.4695
"7,532",54.0653,34.4382
"7,533",54.0575,34.3864
"7,534",54.0651,34.3750
"7,535",54.0991,34.3339
"7,536",56.3138,41.6327
"7,537",56.2985,41.7087
"7,538",56.2854,41.7631
"7,539",56.2649,41.8659
"7,540",56.2237,42.0227
"7,541",56.2020,42.1682
"7,542",56.1420,42.2689
"7,543",56.1069,42.4158
"7,544",56.1064,42.3370
"7,545",56.1173,42.6534
"7,546",56.1094,42.5195
"7,547",56.1593,42.8141
"7,548",56.1800,42.8457
"7,549",56.2307,42.9165
"7,550",56.2495,42.8750
"7,551",56.2735,42.8230
"7,552",56.2234,42.9655
"7,553",56.2141,43.0646
"7,554",56.2953,42.7841
"7,555",56.2806,42.9850
"7,556",56.4128,42.6347
"7,557",56.2249,43.1740
"7,558",56.2251,43.2053
"7,559",56.2226,43.3208
"7,560",56.2233,43.2899
"7,561",56.2647,43.7573
"7,562",56.2210,43.4021
"7,563",56.2283,43.4544
"7,564",56.2415,43.5234
"7,565",56.2524,43.5795
"7,566",56.2567,43.6319
"7,567",56.2591,43.6693
"7,568",56.2521,43.7995
"7,569",56.1717,43.8054
"7,570",56.1566,43.8135
"7,571",56.1496,43.8319
"7,572",56.3580,44.0725
"7,573",56.3423,44.0837
"7,574",56.3473,44.0811
"7,575",56.4062,43.9821
"7,576",56.4500,44.0072
"7,577",56.4745,44.0450
"7,578",56.5213,44.0503
"7,579",56.5459,44.0611
"7,580",56.6127,44.1024
"7,581",56.6521,44.1619
"7,582",56.6829,44.1950
"7,583",56.7332,44.3458
"7,584",56.7944,44.4812
"7,585",56.9163,44.6211
"7,586",56.9625,44.6913
"7,587",56.9831,44.7524
"7,588",57.0449,44.8894
"7,589",57.1068,45.0318
"7,590",57.1427,44.8626
"7,591",57.2041,44.7904
"7,592",57.2517,44.7395
"7,593",57.2728,44.7309
"7,594",57.3659,44.6531
"7,595",57.4764,44.5936
"7,596",57.4855,44.5780
"7,597",57.1716,45.1231
"7,598",57.2387,45.2508
"7,599",57.3026,45.3847
"7,600",57.3635,45.5287
"7,601",57.4287,45.6645
"7,602",57.4634,45.7938
"7,603",57.4929,45.9618
"7,604",57.5255,46.0743
"7,605",57.5691,46.2119
"7,606",57.5978,46.3438
"7,607",57.6438,46.4816
"7,608",57.6717,46.6179
"7,609",57.7151,46.7546
"7,610",57.7731,46.8583
"7,611",57.8211,46.9781
"7,612",57.7869,46.9011
"7,613",57.8625,47.1020
"7,614",57.9029,47.2113
"7,615",57.9448,47.3560
"7,616",57.9747,47.4458
"7,617",58.0095,47.5255
"7,618",58.0775,47.6958
"7,619",58.1399,47.8626
"7,620",58.1847,47.9985
"7,621",58.1964,48.0341
"7,622",58.2479,48.2011
"7,623",58.3040,48.2862
"7,624",58.3119,48.3436
"7,625",58.2953,48.4368
"7,626",58.2956,48.1261
"7,627",58.2798,47.9270
"7,628",58.2767,47.7795
"7,629",58.2792,47.6391
"7,630",58.3244,48.2236
"7,631",58.3116,48.6378
"7,632",58.3307,48.7417
"7,633",58.3489,48.8423
"7,634",58.3578,48.8795
"7,635",58.3741,48.9396
"7,636",58.4038,49.0557
"7,637",58.4291,49.1455
"7,638",55.4997,43.8164
"7,639",55.4465,43.8060
"7,640",55.5277,43.8095
"7,641",55.6009,43.7912
"7,642",55.6699,43.8222
"7,643",55.7284,43.8715
"7,644",55.7634,43.8991
"7,645",55.7984,43.8646
"7,646",55.9169,43.7771
"7,647",55.9739,43.8453
"7,648",56.0207,43.8366
"7,649",56.0744,43.8374
"7,650",56.1395,43.8194
"7,651",55.8604,43.8185
"7,652",55.9719,43.0970
"7,653",56.0342,43.1565
"7,654",56.0487,43.2313
"7,655",56.0899,43.3700
"7,656",56.1037,43.4379
"7,657",56.1146,43.5228
"7,658",56.1013,43.6406
"7,659",56.1006,43.6853
"7,660",56.1228,43.7561
"7,661",56.1397,43.7926
"7,664",48.6087,22.3006
"7,665",48.6094,22.3010
"7,666",48.6926,22.4173
"7,668",48.7329,22.4803
"7,671",48.7928,22.4904
"7,675",48.8995,22.4585
"7,678",48.9450,22.6012
"7,679",48.9867,22.6355
"7,682",48.9912,22.7092
"7,687",49.0232,22.9020
"7,688",48.3944,22.3150
"7,690",48.3616,22.3846
"7,693",48.3616,22.3856
"7,694",48.3684,22.4907
"7,695",48.3879,22.5675
"7,696",48.4100,22.6448
"7,698",48.4661,22.7712
"7,699",48.4928,22.8481
"7,703",48.5517,22.9881
"7,710",48.7135,23.1847
"7,716",48.8114,23.3582
"7,717",48.2874,22.4664
"7,719",48.2022,22.6309
"7,727",48.1643,22.7222
"7,730",48.1171,22.8352
"7,733",48.1338,23.0292
"7,747",48.1564,23.1450
"7,753",48.0718,23.0568
"7,754",48.0131,23.0080
"7,755",48.0131,23.0080
"7,756",48.1905,23.2106
"7,758",48.1752,23.2816
"7,761",48.0560,23.4944
"7,763",48.0148,23.5733
"7,765",47.9958,23.7021
"7,768",47.9593,23.8811
"7,769",47.9497,23.8777
"7,770",47.9984,24.1978
"7,775",48.2566,24.3540
"7,778",48.2947,24.5679
"7,784",48.5080,24.6172
"7,791",50.9800,39.5105
"7,792",50.6226,40.4099
"7,793",51.0374,39.5612
"7,796",51.0514,39.7607
"7,800",51.0635,39.9846
"7,802",51.1150,40.0408
"7,806",51.1180,40.3045
"7,813",51.1211,40.7245
"7,816",51.1622,40.8861
